dataset,question_id,question_type,question,gt_answer,image_path,option_A,option_B,option_C,option_D,modality_type,modality,abs_image_path,is_clear
RadImageNet,RadImageNet_38419,Disease Diagnosis,What can be observed in this image?,Facet arthropathy,Images/RadImageNet/facet_arthropathy/spine055782.png,Spinal stenosis,Osteoporosis,Fibromyalgia,Facet arthropathy,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/facet_arthropathy/spine055782.png,True
RadImageNet,RadImageNet_35640,Disease Diagnosis,What can be observed in this image?,Chondral pathology,Images/RadImageNet/chondral_pathology/hip002057.png,Cardiac arrhythmia,Pulmonary embolism,Brain tumor,Chondral pathology,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_pathology/hip002057.png,True
RadImageNet,RadImageNet_38048,Disease Diagnosis,What can be observed in this image?,Dural epidural abn,Images/RadImageNet/dural_epidural_abn/spine009108.png,Cerebral intracranial abnormalities,Cranial intrathecal abnormalities,Meningeal intraventricular defects,Dural epidural abn,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/dural_epidural_abn/spine009108.png,True
RadImageNet,RadImageNet_50496,Disease Diagnosis,What can be observed in this image?,Peroneal pathology,Images/RadImageNet/peroneal_pathology/foot098560.png,Peroneal pathology,Meniscal tear,Plantar fasciitis,Tendonitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/peroneal_pathology/foot098560.png,True
RadImageNet,RadImageNet_51649,Disease Diagnosis,What can be observed in this image?,Scoliosis,Images/RadImageNet/scoliosis/spine074651.png,Scoliosis,Kyphosis,Lordosis,Herniated disc,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/scoliosis/spine074651.png,True
RadImageNet,RadImageNet_25243,Modality Recognition,What type of imaging technique was employed to acquire this image?,MRI,Images/RadImageNet/soft_tissue_fluid_collection/knee083526.png,X-ray,Ultrasound,Bone scan,MRI,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid_collection/knee083526.png,True
RadImageNet,RadImageNet_42138,Disease Diagnosis,What can be observed in this image?,Liver disease,Images/RadImageNet/liver_disease_/mrabd006976.png,Kidney disease,Blood clot,Bone fracture,Liver disease,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/liver_disease_/mrabd006976.png,True
RadImageNet,RadImageNet_41345,Disease Diagnosis,What can be observed in this image?,Labral pathology,Images/RadImageNet/labral_pathology/hip015467.png,Bursitis,Labral pathology,Meniscal tear,Muscle strain,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/hip015467.png,True
RadImageNet,RadImageNet_52690,Disease Diagnosis,What can be observed in this image?,Soft tissue fluid,Images/RadImageNet/soft_tissue_fluid/ankle036359.png,Enlarged lymph node,Soft tissue fluid,Bone fracture,Nerve inflammation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/ankle036359.png,True
RadImageNet,RadImageNet_53958,Disease Diagnosis,What is the finding in this image?,Soft tissue fluid,Images/RadImageNet/soft_tissue_fluid/foot070148.png,Skin rash,Soft tissue fluid,Muscular dystrophy,Cyst formation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid/foot070148.png,True
RadImageNet,RadImageNet_43084,Disease Diagnosis,What can be observed in this image?,MCL pathology,Images/RadImageNet/mcl_pathology/knee108436.png,MCL pathology,Plantar fasciitis,Achilles tendon injury,Biceps tendon rupture,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/mcl_pathology/knee108436.png,True
RadImageNet,RadImageNet_32288,Disease Diagnosis,What can be observed in this image?,Bowel inflammation,Images/RadImageNet/bowel_inflammation/mrabd002412.png,Brain tumor,Bowel inflammation,Skin rash,Bladder infection,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bowel_inflammation/mrabd002412.png,True
RadImageNet,RadImageNet_42667,Disease Diagnosis,What can be observed in this image?,Marrow inflammation,Images/RadImageNet/marrow_inflammation/shoulder051970.png,Marrow inflammation,Stomach ulcer,Tendonitis,Joint swelling,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/marrow_inflammation/shoulder051970.png,True
RadImageNet,RadImageNet_45637,Disease Diagnosis,Is there any anomaly or deviation detected within this image?,"No, It's normal.",Images/RadImageNet/normal/brain-normal016051.png,"No, It's normal.","Yes, it shows a significant abnormality.","There is a possibility of abnormality, but further tests are needed for confirmation.",It's difficult to determine if there is an abnormality based on this image.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/brain-normal016051.png,True
RadImageNet,RadImageNet_30352,Disease Diagnosis,What can be observed in this image?,Atfl pathology.,Images/RadImageNet/atfl_pathology/foot108817.png,Cartilage degeneration,Joint dislocation,Bursitis,Atfl pathology.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/atfl_pathology/foot108817.png,True
RadImageNet,RadImageNet_54981,Disease Diagnosis,What can be observed in this image?,Soft tissue fluid collection,Images/RadImageNet/soft_tissue_fluid_collection/knee102542.png,Ligament tear,Bone fracture,Blood clot,Soft tissue fluid collection,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_fluid_collection/knee102542.png,True
RadImageNet,RadImageNet_34387,Disease Diagnosis,What can be observed in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee059696.png,Fracture,Chondral abnormality,Cartilage degeneration,Synovial cyst formation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee059696.png,True
RadImageNet,RadImageNet_37101,Disease Diagnosis,What is the observation to be made in this image?,Disc pathology,Images/RadImageNet/disc_pathology/spine031020.png,Joint dislocation,Tissue inflammation,Nerve compression,Disc pathology,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/disc_pathology/spine031020.png,True
RadImageNet,RadImageNet_43162,Disease Diagnosis,What can be observed in this image?,MCL pathology,Images/RadImageNet/mcl_pathology/knee155258.png,MCL pathology,Tennis elbow,Achilles tendon injury,Morton's neuroma,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/mcl_pathology/knee155258.png,True
RadImageNet,RadImageNet_46644,Disease Diagnosis,Is there any indication of abnormality within this image?,"No, It's normal.",Images/RadImageNet/normal/spine-normal010439.png,"There is a possibility of abnormality, but further tests are needed for confirmation.","No, It's normal.","I can't say for sure, but it looks abnormal.","I'm not sure, but there might be a slight abnormality.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/spine-normal010439.png,True
RadImageNet,RadImageNet_44751,Disease Diagnosis,What can be observed in this image?,Meniscal abnormality,Images/RadImageNet/meniscal_abnormality/knee020880.png,Meniscal abnormality,Joint inflammation,Bursitis,Muscle strain,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/meniscal_abnormality/knee020880.png,True
RadImageNet,RadImageNet_41791,Disease Diagnosis,What can be observed in this image?,Labral pathology,Images/RadImageNet/labral_pathology/hip030536.png,Bursitis,Labral pathology,Nerve compression,Muscle strain,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/hip030536.png,True
RadImageNet,RadImageNet_31111,Disease Diagnosis,What can be observed in this image?,Bone inflammation.,Images/RadImageNet/bone_inflammation/ankle018756.png,Bone inflammation.,Ligament tear.,Joint swelling.,Arthritis.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/bone_inflammation/ankle018756.png,True
RadImageNet,RadImageNet_32447,Disease Diagnosis,What can be observed in this image?,CFL pathology,Images/RadImageNet/cfl_pathology/ankle064743.png,Gastric ulcer,CFL pathology,Rheumatoid arthritis,Asthma,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/cfl_pathology/ankle064743.png,True
RadImageNet,RadImageNet_25816,Modality Recognition,What imaging modality was used to capture this image?,MRI,Images/RadImageNet/normal/brain-normal007310.png,Electroencephalogram (EEG),X-ray,MRI,Endoscopy,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/brain-normal007310.png,True
RadImageNet,RadImageNet_51838,Disease Diagnosis,What can be observed in this image?,Soft tissue collection,Images/RadImageNet/soft_tissue_collection/mrabd024456.png,Artery blockage,Muscle tear,Organ enlargement,Soft tissue collection,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_collection/mrabd024456.png,True
RadImageNet,RadImageNet_50187,Disease Diagnosis,What can be observed in this image?,PCL pathology,Images/RadImageNet/pcl_pathology/knee111062.png,Baker's cyst,Meniscal tear,Patella dislocation,PCL pathology,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/pcl_pathology/knee111062.png,True
RadImageNet,RadImageNet_52302,Disease Diagnosis,What can be observed in this image?,Soft tissue edema,Images/RadImageNet/soft_tissue_edema/shoulder032558.png,Inflammation,Ligament tear,Soft tissue edema,Vascular malformation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/soft_tissue_edema/shoulder032558.png,True
RadImageNet,RadImageNet_46540,Disease Diagnosis,Is there anything irregular depicted in this image?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal004508.png,"No, It's normal.","I can't say for sure, but it looks abnormal.",It's difficult to determine if there is an abnormality based on this image.,"Yes, it shows a significant abnormality.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal004508.png,True
RadImageNet,RadImageNet_50117,Disease Diagnosis,What can be observed in this image?,Patella pathology,Images/RadImageNet/patella_pathology/knee185800.png,Osteoarthritis of the hip,Femur fracture,Biceps tendon rupture,Patella pathology,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/patella_pathology/knee185800.png,True
RadImageNet,RadImageNet_50186,Disease Diagnosis,What does this image depict?,PCL pathology,Images/RadImageNet/pcl_pathology/knee119879.png,Shoulder impingement,PCL pathology,Osteoarthritis,Patellar tendonitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/pcl_pathology/knee119879.png,True
RadImageNet,RadImageNet_47406,Disease Diagnosis,Is the image showing any deviation from normal?,"No, It's normal.",Images/RadImageNet/normal/mri-abd-normal000696.png,It's difficult to determine if there is an abnormality based on this image.,"I'm not sure, but there might be a slight abnormality.","There is a possibility of abnormality, but further tests are needed for confirmation.","No, It's normal.",MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal000696.png,True
RadImageNet,RadImageNet_36566,Disease Diagnosis,What is visible in this image?,Dilated urinary tract,Images/RadImageNet/dilated_urinary_tract/mrabd004674.png,Dilated urinary tract,Enlarged blood vessels,Twisted urinary tract,Collapsed urinary tract,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/dilated_urinary_tract/mrabd004674.png,True
RadImageNet,RadImageNet_29459,Disease Diagnosis,What can be observed in this image?,ACL pathology.,Images/RadImageNet/acl_pathology/knee119804.png,Plantar fasciitis,Carpal tunnel syndrome,Tennis elbow,ACL pathology.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/acl_pathology/knee119804.png,True
RadImageNet,RadImageNet_50676,Disease Diagnosis,What is the observation to be made from this image?,Plantar fascia pathology,Images/RadImageNet/plantar_fascia_pathology/ankle061322.png,Bunion,Meniscal tear,Plantar fascia pathology,Achilles tendonitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/plantar_fascia_pathology/ankle061322.png,True
RadImageNet,RadImageNet_49722,Disease Diagnosis,What can be observed in this image?,Ovarian pathology,Images/RadImageNet/ovarian_pathology/mrabd020615.png,Kidney stones,Gastric ulcer,Brain tumor,Ovarian pathology,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/ovarian_pathology/mrabd020615.png,True
RadImageNet,RadImageNet_50842,Disease Diagnosis,What can be observed in this image?,Plantar fascia pathology,Images/RadImageNet/plantar_fascia_pathology/ankle059632.png,Hamstring strain,Golfer's elbow,Plantar warts,Plantar fascia pathology,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/plantar_fascia_pathology/ankle059632.png,True
RadImageNet,RadImageNet_50228,Disease Diagnosis,What can be observed in this image?,Peroneal pathology,Images/RadImageNet/peroneal_pathology/ankle087146.png,Carpal tunnel syndrome,Meniscal tear,Peroneal pathology,Plantar fasciitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/peroneal_pathology/ankle087146.png,True
RadImageNet,RadImageNet_40758,Disease Diagnosis,What diagnosis does the depicted imaging suggest?,Labral pathology,Images/RadImageNet/labral_pathology/shoulder013674.png,Labral pathology,Nerve compression,Bursitis,Synovial cyst,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/labral_pathology/shoulder013674.png,True
RadImageNet,RadImageNet_42869,Disease Diagnosis,What is the visual observation in this image?,Marrow inflammation,Images/RadImageNet/marrow_inflammation/hip039001.png,Joint swelling,High blood pressure,Kidney stones,Marrow inflammation,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/marrow_inflammation/hip039001.png,True
RadImageNet,RadImageNet_43633,Disease Diagnosis,What is the depicted finding in this image?,Meniscal abnormality,Images/RadImageNet/meniscal_abnormality/knee004598.png,Bone fracture,Muscle strain,Cartilage erosion,Meniscal abnormality,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/meniscal_abnormality/knee004598.png,True
RadImageNet,RadImageNet_25670,Modality Recognition,Which imaging modality was utilized to obtain this picture?,MRI,Images/RadImageNet/normal/mri-abd-normal024827.png,MRI,Endoscopy,Angiography,CT scan,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal024827.png,True
RadImageNet,RadImageNet_26098,Modality Recognition,Which imaging technology was employed to capture this image?,MRI,Images/RadImageNet/normal/mri-abd-normal033484.png,Electroencephalogram (EEG),Bone scan,Endoscopy,MRI,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/normal/mri-abd-normal033484.png,True
RadImageNet,RadImageNet_38499,Disease Diagnosis,What is the observation that can be made from this image?,Fat-containing tumor,Images/RadImageNet/fat_containing_tumor/ankle053723.png,Vascular malformation,Fibrous tumor,Hematoma,Fat-containing tumor,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/fat_containing_tumor/ankle053723.png,True
RadImageNet,RadImageNet_49199,Disease Diagnosis,What can be observed in this image?,Osseous disruption,Images/RadImageNet/osseous_disruption/hip013239.png,Cardiac arrhythmia,Cutaneous ulceration,Neuralgia,Osseous disruption,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/osseous_disruption/hip013239.png,True
RadImageNet,RadImageNet_56127,Disease Diagnosis,What can be observed in this image?,Uterine pathology,Images/RadImageNet/uterine_pathology/mrabd026159.png,Bone fracture,Uterine pathology,Kidney infection,Brain tumor,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/uterine_pathology/mrabd026159.png,True
RadImageNet,RadImageNet_28867,Disease Diagnosis,What is the specific condition that can be seen in this image?,Achilles pathology.,Images/RadImageNet/achilles_pathology_/ankle059161.png,Tennis elbow,Carpal tunnel syndrome,Arthritis,Achilles pathology.,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/achilles_pathology_/ankle059161.png,True
RadImageNet,RadImageNet_34378,Disease Diagnosis,What can be observed in this image?,Chondral abnormality,Images/RadImageNet/chondral_abnormality/knee029723.png,Joint inflammation,Ligament tear,Chondral abnormality,Tendonitis,MR (Mag-netic Resonance Imaging),,OmniMedVQA/Images/RadImageNet/chondral_abnormality/knee029723.png,True
